POS Closing Entry,POS bağlanış qeydi
POS Opening Entry,POS açılış qeydi
POS Transactions,POS Əməliyyatları
POS Closing Entry Detail,POS Bağlanış Qeydi Təfərrüatı
Opening Amount,Açılış Məbləği
Closing Amount,Bağlanış Məbləği
POS Closing Entry Taxes,POS Bağlanış Qeydi Vergiləri
POS Invoice,POS Fakturası
Consolidated Sales Invoice,Konsolidə edilmiş Satış Fakturası
Return Against POS Invoice,POS Fakturasına qarşı Geri Qaytarma
Consolidated,Konsolidə edilmiş
POS Invoice Item,POS Faktura Məhsulu
POS Invoice Merge Log,POS Faktura Birləşdirmə Jurnalı
POS Invoices,POS Fakturaları
Consolidated Credit Note,Konsolidə edilmiş Kredit Qəbzi
POS Invoice Reference,POS Faktura İstinadı
Set Posting Date,Tarixi Təyin Et
Opening Balance Details,Açılış Balansı Təfərrüatları
POS Opening Entry Detail,POS Açılış Qeydi Təfərrüatı
POS Payment Method,POS Ödəniş Metodu
Payment Methods,Ödəniş üsulları
Process Statement Of Accounts,Hesab Çıxarışlarını Emal Et
General Ledger Filters,Baş Kitab Filtrləri
Customers,Müştərilər
Select Customers By,Müştəriləri Seçin
Fetch Customers,Müştəriləri Gətir
Send To Primary Contact,Əsas Əlaqəyə Göndər
Print Preferences,Çap Seçimləri
Include Ageing Summary,Yaşlanma Xülasəsini Daxil Et
Enable Auto Email,Avtomatik E-poçtu Aktivləşdir
Filter Duration (Months),"Filtr Müddəti (Aylar)"
CC To,CC
Help Text,Kömək Mətni
Emails Queued,Növbədə olan E-poçtlar
Process Statement Of Accounts Customer,Hesab Çıxarışları Müştərisini Emal Et
Billing Email,Faktura E-poçtu
Primary Contact Email,Əsas Əlaqə E-poçtu
PSOA Cost Center,PSOA Xərc Mərkəzi
PSOA Project,PSOA Layihəsi
Supplier GSTIN,"Təchizatçı GSTIN (VÖEN)"
Place of Supply,Təchizat Yeri
Select Billing Address,Hesab-Faktura Ünvanı Seçin
GST Details,GST Təfərrüatları
GST Category,GST Kateqoriyası
Registered Regular,Qeydiyyatdan Keçmiş Daimi
Registered Composition,Qeydiyyatdan Keçmiş Tərkib
Unregistered,Qeydiyyatsız
SEZ,Xüsusi İqtisadi Zona (SEZ)
Overseas,Xarici
UIN Holders,UIN Sahibləri
With Payment of Tax,Vergi Ödənişi ilə
Without Payment of Tax,Vergi Ödənişi olmadan
Invoice Copy,Faktura Nüsxəsi
Original for Recipient,Alıcı üçün Orijinal
Duplicate for Transporter,Daşıyıcı üçün Surət
Duplicate for Supplier,Təchizatçı üçün Surət
Triplicate for Supplier,Təchizatçı üçün Üçüncü Nüsxə
Reverse Charge,Tərs Yük
Y,B
N,X
E-commerce GSTIN,E-ticarət GSTIN
Reason For Issuing document,Sənədin verilmə səbəbi
01-Sales Return,01-Satışın Qaytarılması
02-Post Sale Discount,02-Satış Sonrası Endirim
03-Deficiency in services,03-Xidmətlərdə çatışmazlıq
04-Correction in Invoice,04-Fakturadakı Düzəliş
05-Change in POS,05-POS-da Dəyişiklik
06-Finalization of Provisional assessment,06-İlkin qiymətləndirmənin yekunlaşdırılması
07-Others,07-Digərləri
Eligibility For ITC,ITC üçün Uyğunluq
Input Service Distributor,Giriş Xidməti Distribyutoru
Import Of Service,Xidmət İdxalı
Import Of Capital Goods,Kapital Mallarının İdxalı
Ineligible,Uyğun deyil
All Other ITC,Bütün Digər ITC
Availed ITC Integrated Tax,İstifadə olunmuş ITC İnteqrasiya edilmiş Vergi
Availed ITC Central Tax,İstifadə olunmuş ITC Mərkəzi Vergi
Availed ITC State/UT Tax,İstifadə olunmuş ITC Dövlət/UT Vergisi
Availed ITC Cess,İstifadə olunmuş ITC Cess
Is Nil Rated or Exempted,Sıfır Dərəcəlidir və ya Azad Edilib
Is Non GST,Qeyri-GST
E-Way Bill No.,E-Qaimə Nömrəsi
Is Consolidated,Konsolidə edilib
Billing Address GSTIN,Faktura Ünvanı GSTIN
Customer GSTIN,Müştəri GSTIN
GST Transporter ID,GST Daşıyıcı ID
Distance (in km),"Məsafə (km ilə)"
Road,Yol
Air,Hava
Rail,Dəmir yolu
Ship,Gəmi
GST Vehicle Type,GST Nəqliyyat Vasitəsi Növü
Over Dimensional Cargo (ODC),"Ölçüdən Kənar Yük (ODC)"
Consumer,İstehlakçı
Deemed Export,Hesab Edilən İxrac
Port Code,Liman Kodu
Shipping Bill Number,Göndərmə Qaimə Nömrəsi
Shipping Bill Date,Göndərmə Qaimə Tarixi
Subscription End Date,Abunəlik Bitmə Tarixi
Follow Calendar Months,Təqvim Aylarını İzlə
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,"Bu işarələnməzsə, sonrakı yeni fakturalar cari faktura başlama tarixindən asılı olmayaraq təqvim ayı və rüb başlama tarixlərində yaradılacaq"
Generate New Invoices Past Due Date,Gecikmiş Tarixdən Sonra Yeni Fakturalar Yarat
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,"Cari fakturalar ödənilməsə və ya vaxtı keçmiş olsa belə, yeni fakturalar cədvələ uyğun olaraq yaradılacaq"
Document Type,Sənəd Növü
Subscription Price Based On,Abunə Qiyməti Əsaslanır
Fixed Rate,Sabit Qiymət
Based On Price List,Qiymət Cədvəlinə Əsasən
Monthly Rate,Aylıq Qiymət
Cancel Subscription After Grace Period,Güzəşt Müddətindən Sonra Abunəliyi Ləğv Et
Source State,Mənbə Ştat
Is Inter State,Ştatlararasıdır
Purchase Details,Satınalma Təfərrüatları
Depreciation Posting Date,Amortizasiya Qeyd Tarixi
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a","Varsayılan olaraq, Təchizatçı Adı daxil edilmiş Təchizatçı Adına uyğun təyin edilir. Əgər Təchizatçıların adlandırılmasını istəyirsinizsə"
choose the 'Naming Series' option.,'Seriya Adlandırma' seçimini seçin.
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,"Yeni Satınalma əməliyyatı yaradarkən əsas Qiymət Cədvəlini konfiqurasiya edin. Məhsul qiymətləri bu Qiymət Cədvəlindən götürüləcək."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in the Supplier master.","Bu seçim 'Bəli' olaraq konfiqurasiya edilərsə, ERPNext sizə əvvəlcə Satınalma Sifarişi yaratmadan Satınalma Fakturası və ya Qaiməsi yaratmağa mane olacaq. Bu konfiqurasiya Təchizatçı masterində 'Satınalma Sifarişi Olmadan Satınalma Fakturası Yaradılmasına İcazə Ver' qutusunu işarələməklə xüsusi bir təchizatçı üçün ləğv edilə bilər."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.","Bu seçim 'Bəli' olaraq konfiqurasiya edilərsə, ERPNext sizə əvvəlcə Satınalma Qaiməsi yaratmadan Satınalma Fakturası yaratmağa mane olacaq. Bu konfiqurasiya Təchizatçı masterində 'Satınalma Qaiməsi Olmadan Satınalma Fakturası Yaradılmasına İcazə Ver' qutusunu işarələməklə xüsusi bir təchizatçı üçün ləğv edilə bilər."
Quantity & Stock,Miqdar və Stok
Call Details,Zəng Təfərrüatları
Authorised By,Səlahiyyətli Şəxs
Signee (Company),İmzalayan (Şirkət)
Signed By (Company),İmzalayan (Şirkət)
First Response Time,İlk Cavab Vaxtı
Request For Quotation,Təklif Qəbzi Tələbi
Opportunity Lost Reason Detail,Fürsət İtirilmə Səbəbi Təfərrüatı
Access Token Secret,Giriş Tokeni Məxviliyi
Add to Topics,Mövzulara əlavə et
...Adding Article to Topics,...Məqalə Mövzulara əlavə edilir
Add Article to Topics,Məqaləni Mövzulara əlavə et
This article is already added to the existing topics,Bu məqalə artıq mövcud mövzulara əlavə edilib
Add to Programs,Proqramlara əlavə et
Programs,Proqramlar
...Adding Course to Programs,...Kurs Proqramlara əlavə edilir
Add Course to Programs,Kursu Proqramlara əlavə et
This course is already added to the existing programs,Bu kurs artıq mövcud proqramlara əlavə edilib
Learning Management System Settings,Tədris İdarəetmə Sistemi Parametrləri
Enable Learning Management System,Tədris İdarəetmə Sistemini Aktiv et
Learning Management System Title,Tədris İdarəetmə Sistemi Başlığı
...Adding Quiz to Topics,...Sorğu Mövzulara əlavə edilir
Add Quiz to Topics,Sorğunu Mövzulara əlavə et
This quiz is already added to the existing topics,Bu sorğu artıq mövcud mövzulara əlavə edilib
Enable Admission Application,Qəbul Müraciətini Aktiv et
Marking attendance,Davamiyyətin qeyd edilməsi
Add Guardians to Email Group,Qəyyumları E-poçt Qrupuna əlavə et
Attendance Based On,Davamiyyət Əsası
Check this to mark the student as present in case the student is not attending the institute to participate or represent the institute in any event.,"Tələbə institutda iştirak etmirsə və ya hər hansı tədbirdə institutu təmsil edirsə, tələbəni iştirak edir kimi qeyd etmək üçün bunu işarələyin."
Add to Courses,Kurslara əlavə et
...Adding Topic to Courses,...Mövzu Kurslara əlavə edilir
Add Topic to Courses,Mövzunu Kurslara əlavə et
This topic is already added to the existing courses,Bu mövzu artıq mövcud kurslara əlavə edilib
"If Shopify does not have a customer in the order, then while syncing the orders, the system will consider the default customer for the order","Əgər Shopify-da sifarişdə müştəri yoxdursa, sifarişləri sinxronlaşdırarkən sistem sifariş üçün standart müştərini nəzərə alacaq"
The accounts are set by the system automatically but do confirm these defaults,"Hesablar sistem tərəfindən avtomatik təyin olunur, lakin bu standartları təsdiqləyin"
Default Round Off Account,Əsas Yuvarlaqlaşdırma Hesabı
Failed Import Log,Uğursuz İdxal Jurnalı
Fixed Error Log,Düzəldilmiş Xəta Jurnalı
Company {0} already exists. Continuing will overwrite the Company and Chart of Accounts,"Şirkət {0} artıq mövcuddur. Davam etmək Şirkəti və Hesablar Planını yenidən yazacaq"
Meta Data,Meta Məlumat
Unresolve,Həll edilməmiş
Create Document,Sənəd Yarat
Mark as unresolved,Həll edilməmiş kimi işarələ
TaxJar Settings,TaxJar Parametrləri
Sandbox Mode,Sandbox Rejimi
Enable Tax Calculation,Vergi Hesablamasını Aktiv et
Create TaxJar Transaction,TaxJar Əməliyyatı Yarat
Credentials,Giriş Məlumatları
Live API Key,Canlı API Açarı
Sandbox API Key,Sandbox API Açarı
Configuration,Konfiqurasiya
Tax Account Head,Vergi Hesabının Adı
Shipping Account Head,Çatdırılma Hesabının Adı
Practitioner Name,Tibb İşçisinin Adı
Enter a name for the Clinical Procedure Template,Kliniki Prosedur Şablonu üçün bir ad daxil edin
Set the Item Code which will be used for billing the Clinical Procedure.,Kliniki Proseduru faturalandırmaq üçün istifadə ediləcək Material Kodunu təyin edin.
Select an Item Group for the Clinical Procedure Item.,Kliniki Prosedur Materialı üçün bir Material Qrupu seçin.
Clinical Procedure Rate,Kliniki Prosedur Qiyməti
Check this if the Clinical Procedure is billable and also set the rate.,Kliniki Prosedur ödənişlidirsə bunu işarələyin və qiyməti təyin edin.
Check this if the Clinical Procedure utilises consumables. Click,Kliniki Prosedur istehlak mallarından istifadə edirsə bunu işarələyin. Klikləyin
to know more,daha çox öyrənmək üçün
"You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.","Şablon üçün Tibbi Şöbəni də təyin edə bilərsiniz. Sənədi yadda saxladıqdan sonra, bu Kliniki Proseduru faturalandırmaq üçün avtomatik olaraq bir Material yaradılacaq. Daha sonra bu şablonu Pasiyentlər üçün Kliniki Prosedurlar yaradarkən istifadə edə bilərsiniz. Şablonlar sizi hər dəfə lazmsız məlumatları doldurmaqdan xilas edir. Həmçinin Laboratoriya Testləri, Terapiya Seansları və s. kimi digər əməliyyatlar üçün də şablonlar yarada bilərsiniz."
Descriptive Test Result,Təsviri Test Nəticəsi
Allow Blank,Boşluğa İcazə Ver
Descriptive Test Template,Təsviri Test Şablonu
"If you want to track Payroll and other HRMS operations for a Practitoner, create an Employee and link it here.","Bir Tibb İşçisi üçün Əmək Haqqı və digər İR (HRMS) əməliyyatlarını izləmək istəyirsinizsə, bir İşçi yaradın və onu burada əlaqələndirin."
Set the Practitioner Schedule you just created. This will be used while booking appointments,"İndi yaratdığınız Tibb İşçisi Cədvəlini təyin edin. Bu, randevuları rezerv edərkən istifadə olunacaq."
Create a service item for Out Patient Consulting.,Ambulator Konsultasiya üçün xidmət materialı yaradın.
"If this Healthcare Practitioner works for the In-Patient Department, create a service item for Inpatient Visits.","Əgər bu Tibb İşçisi Stasionar Şöbədə işləyirsə, Stasionar Ziyarətlər üçün xidmət materialı yaradın."
Set the Out Patient Consulting Charge for this Practitioner.,Bu Tibb İşçisi üçün Ambulator Konsultasiya Qiymətini təyin edin.
"If this Healthcare Practitioner also works for the In-Patient Department, set the inpatient visit charge for this Practitioner.","Əgər bu Tibb İşçisi həmçinin Stasionar Şöbədə işləyirsə, bu Tibb İşçisi üçün stasionar ziyarət qiymətini təyin edin."
"If checked, a customer will be created for every Patient. Patient Invoices will be created against this Customer. You can also select existing Customer while creating a Patient. This field is checked by default.","İşarələnərsə, hər Pasiyent üçün bir müştəri yaradılacaq. Pasiyent Fakturaları bu Müştəriyə qarşı yaradılacaq. Pasiyent yaradarkən mövcud Müştərini də seçə bilərsiniz. Bu sahə standart olaraq işarələnmişdir."
Collect Registration Fee,Qeydiyyat Haqqını Yığın
"If your Healthcare facility bills registrations of Patients, you can check this and set the Registration Fee in the field below. Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.","Əgər Səhiyyə müəssisəniz Pasiyentlərin qeydiyyatını faturalandırırsa, bunu işarələyə və aşağıdakı sahədə Qeydiyyat Haqqını təyin edə bilərsiniz. Bunun işarələnməsi, yeni Pasiyentləri standart olaraq Deaktiv statusu ilə yaradacaq və yalnız Qeydiyyat Haqqı faturalandırıldıqdan sonra aktivləşdiriləcək."
Checking this will automatically create a Sales Invoice whenever an appointment is booked for a Patient,"Bunun işarələnməsi, Pasiyent üçün randevu rezerv edildikdə avtomatik olaraq Satış Fakturası yaradacaq."
Healthcare Service Items,Səhiyyə Xidməti Materialları
"You can create a service item for Inpatient Visit Charge and set it here. Similarly, you can set up other Healthcare Service Items for billing in this section. Click","Stasionar Ziyarət Qiyməti üçün xidmət materialı yarada və burada təyin edə bilərsiniz. Oxşar şəkildə, bu bölmədə faturalandırma üçün digər Səhiyyə Xidməti Materiallarını quraşdıra bilərsiniz. Klikləyin"
Set up default Accounts for the Healthcare Facility,Səhiyyə Müəssisəsi üçün standart Hesabları quraşdırın
"If you wish to override default accounts settings and configure the Income and Receivable accounts for Healthcare, you can do so here.","Standart hesab parametrlərini ləğv etmək və Səhiyyə üçün Gəlir və Debitor hesablarını konfiqurasiya etmək istəyirsinizsə, bunu burada edə bilərsiniz."
Out Patient SMS alerts,Ambulator SMS xəbərdarlıqları
"If you want to send SMS alert on Patient Registration, you can enable this option. Similary, you can set up Out Patient SMS alerts for other functionalities in this section. Click","Pasiyent Qeydiyyatı zamanı SMS xəbərdarlığı göndərmək istəyirsinizsə, bu seçimi aktivləşdirə bilərsiniz. Oxşar şəkildə, bu bölmədə digər funksiyalar üçün Ambulator SMS xəbərdarlıqlarını quraşdıra bilərsiniz. Klikləyin"
Admission Order Details,Qəbul Sifarişi Təfərrüatları
Admission Ordered For,Qəbul Sifarişi Kimin Üçün
Expected Length of Stay,Gözlənilən Qalma Müddəti
Admission Service Unit Type,Qəbul Xidmət Bölməsinin Növü
Healthcare Practitioner (Primary),Tibb İşçisi (Əsas)
Healthcare Practitioner (Secondary),Tibb İşçisi (İkinci)
Admission Instruction,Qəbul Təlimatı
Chief Complaint,Əsas Şikayət
Medications,Dərmanlar
Investigations,Müayinələr
Discharge Detials,Çıxış Təfərrüatları
Discharge Ordered Date,Çıxış Sifarişi Tarixi
Discharge Instructions,Çıxış Təlimatları
Follow Up Date,Növbəti Müayinə Tarixi
Discharge Notes,Çıxış Qeydləri
Processing Inpatient Discharge,Stasionar Çıxışı Emal Edilir
Processing Patient Admission,Pasiyent Qəbulu Emal Edilir
Check-in time cannot be greater than the current time,Qeydiyyat vaxtı cari vaxtdan böyük ola bilməz
Process Transfer,Transferi Həyata Keçir
Expected Result Date,Gözlənilən Nəticə Tarixi
Expected Result Time,Gözlənilən Nəticə Vaxtı
Printed on,Çap edilib
Requesting Practitioner,Tələb edən Tibb İşçisi
Requesting Department,Tələb edən Şöbə
Employee (Lab Technician),İşçi (Laborant)
Lab Technician Name,Laborant Adı
Lab Technician Designation,Laborant Vəzifəsi
Compound Test Result,Mürəkkəb Test Nəticəsi
Organism Test Result,Orqanizm Test Nəticəsi
Sensitivity Test Result,Həssaslıq Test Nəticəsi
Worksheet Print,İş Vərəqi Çapı
Worksheet Instructions,İş Vərəqi Təlimatları
Result Legend Print,Nəticə Legenda Çapı
Print Position,Çap Mövqeyi
Both,Hər ikisi
Result Legend,Nəticə Legendası
Lab Tests,Laboratoriya Testləri
No Lab Tests found for the Patient {0},Pasiyent {0} üçün Laboratoriya Testi tapılmadı
"Did not send SMS, missing patient mobile number or message content.","SMS göndərilmədi, pasiyent mobil nömrəsi və ya mesaj mətni çatışmır."
No Lab Tests created,Laboratoriya Testi yaradılmadı
Creating Lab Tests...,Laboratoriya Testləri yaradılır...
Lab Test Group Template,Laboratoriya Test Qrupu Şablonu
Add New Line,Yeni Sətir Əlavə et
Secondary UOM,İkinci Ölçü Vahidi
"<b>Single</b>: Results which require only a single input.\n<br>\n<b>Compound</b>: Results which require multiple event inputs.\n<br>\n<b>Descriptive</b>: Tests which have multiple result components with manual result entry.\n<br>\n<b>Grouped</b>: Test templates which are a group of other test templates.\n<br>\n<b>No Result</b>: Tests with no results, can be ordered and billed but no Lab Test will be created. e.g.. Sub Tests for Grouped results","<b>Tək</b>: Yalnız bir giriş tələb edən nəticələr.\n<br>\n<b>Mürəkkəb</b>: Çoxsaylı hadisə girişləri tələb edən nəticələr.\n<br>\n<b>Təsviri</b>: Əl ilə nəticə daxil edilməsi ilə çoxsaylı nəticə komponentlərinə malik testlər.\n<br>\n<b>Qruplaşdırılmış</b>: Digər test şablonlarının qrupu olan test şablonları.\n<br>\n<b>Nəticə Yoxdur</b>: Nəticəsi olmayan testlər, sifariş edilə və faturalandırıla bilər, lakin heç bir Laboratoriya Testi yaradılmayacaq. məs. Qruplaşdırılmış nəticələr üçün Alt Testlər"
"If unchecked, the item will not be available in Sales Invoices for billing but can be used in group test creation.","İşarələnməsə, material faturalandırma üçün Satış Fakturalarında mövcud olmayacaq, lakin qrup test yaradılmasında istifadə edilə bilər."
Description,Təsvir
Descriptive Test,Təsviri Test
Group Tests,Qrup Testləri
Instructions to be printed on the worksheet,İş vərəqində çap ediləcək təlimatlar
"Information to help easily interpret the test report, will be printed as part of the Lab Test result.","Test hesabatını asanlıqla şərh etməyə kömək edəcək məlumat, Laboratoriya Testi nəticəsinin bir hissəsi kimi çap ediləcək."
Normal Test Result,Normal Test Nəticəsi
Secondary UOM Result,İkinci Ölçü Vahidi Nəticəsi
Italic,Kursiv
Underline,Alt xətt
Organism,Orqanizm
Organism Test Item,Orqanizm Test Materialı
Colony Population,Koloniya Populyasiyası
Colony UOM,Koloniya Ölçü Vahidi
Tobacco Consumption (Past),Tütün İstifadəsi (Keçmişdə)
Tobacco Consumption (Present),Tütün İstifadəsi (İndi)
Alcohol Consumption (Past),Alkoqol İstifadəsi (Keçmişdə)
Alcohol Consumption (Present),Alkoqol İstifadəsi (İndi)
Billing Item,Faturalandırma Materialı
Medical Codes,Tibbi Kodlar
Clinical Procedures,Klinik Prosedurlar
Order Admission,Qəbul Sifarişi
Scheduling Patient Admission,Pasiyent Qəbulunun Planlaşdırılması
Order Discharge,Çıxış Sifarişi
Sample Details,Nümunə Təfərrüatları
Collected On,Toplanıb
No. of prints,Çap sayı
Number of prints required for labelling the samples,Nümunələrin etiketlənməsi üçün tələb olunan çap sayı
Payroll Cost Center,Ödəniş Vərəqi Xərc Mərkəzi
Approvers,Təsdiq edənlər
The first Approver in the list will be set as the default Approver.,Siyahıdakı ilk Təsdiq edən şəxs, standart Təsdiq edən kimi təyin ediləcək.
Shift Request Approver,Növbə Tələbini Təsdiqləyən
Provident Fund Account,Ehtiyat Fondu Hesabı
MICR Code,MICR Kodu
Repay unclaimed amount from salary,Tələb olunmayan məbləği maaşdan geri ödəmək
Deduction from salary,Maaşdan tutulma
If this is not checked the loan by default will be considered as a Demand Loan,Bu işarələnməsə, borc standart olaraq Tələbli Borc kimi qəbul ediləcək
This account is used for booking loan repayments from the borrower and also disbursing loans to the borrower,"Bu hesab borcalandan borc ödənişlərini qeyd etmək və həmçinin borcalana borc vermək üçün istifadə olunur"
This account is capital account which is used to allocate capital for loan disbursal account,"Bu hesab, borc vermə hesabı üçün kapital ayırmaq üçün istifadə olunan kapital hesabıdır"
This account will be used for booking loan interest accruals,Bu hesab borc faizi hesablamalarını qeyd etmək üçün istifadə olunacaq
This account will be used for booking penalties levied due to delayed repayments,Bu hesab gecikmiş ödənişlərə görə tətbiq olunan cərimələri qeyd etmək üçün istifadə olunacaq
Variant BOM,Variant Resepti (BOM)
Template Item,Şablon Material
Select template item,Şablon materialı seçin
Select variant item code for the template item {0},Şablon material {0} üçün variant material kodunu seçin
Downtime Entry,Fasilə Girişi
Workstation / Machine,İş Stansiyası / Maşın
Operator,Operator
In Mins,Dəqiqələrlə
Downtime Reason,Fasilə Səbəbi
Stop Reason,Dayanma Səbəbi
Excessive machine set up time,Həddindən artıq maşın quraşdırma vaxtı
Unplanned machine maintenance,Planlaşdırılmamış maşın təmiri
On-machine press checks,Maşın üzərində pres yoxlamaları
Machine operator errors,Maşın operatoru səhvləri
Machine malfunction,Maşın nasazlığı
Electricity down,Elektrik kəsilməsi
Operation Row Number,Əməliyyat Sətir Nömrəsi
Operation {0} added multiple times in the work order {1},Əməliyyat {0} iş sifarişində {1} bir neçə dəfə əlavə edildi
"If ticked, multiple materials can be used for a single Work Order. This is useful if one or more time consuming products are being manufactured.","İşarələnməsə, tək bir İş Sifarişi üçün bir neçə material istifadə edilə bilər. Bu, bir və ya daha çox vaxt aparan məhsul istehsal edildikdə faydalıdır."
Backflush Raw Materials,Xammalların Silinməsi (Backflush)
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing. <br><br> When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.","'İstehsal' tipli Stok Girişi backflush (silinmə) kimi tanınır. Hazır məhsulların istehsalı üçün istehlak edilən xammallar backflushing adlanır. <br><br> İstehsal Girişi yaradarkən, xammal materialları istehsal olunan məhsulun Reseptinə (BOM) əsasən silinir.Əgər xammal materiallarının həmin İş Sifarişinə qarşı edilən Material Transferi girişinə əsasən silinməsini istəyirsinizsə, bunu bu sahədə təyin edə bilərsiniz."
Work In Progress Warehouse,Yarımçıq İstehsalat Anbarı
This Warehouse will be auto-updated in the Work In Progress Warehouse field of Work Orders.,Bu Anbar İş Sifarişlərinin Yarımçıq İstehsalat Anbarı sahəsində avtomatik yenilənəcək.
Finished Goods Warehouse,Hazır Məhsul Anbarı
This Warehouse will be auto-updated in the Target Warehouse field of Work Order.,Bu Anbar İş Sifarişinin Hədəf Anbarı sahəsində avtomatik yenilənəcək.
"If ticked, the BOM cost will be automatically updated based on Valuation Rate / Price List Rate / last purchase rate of raw materials.","İşarələnməsə, Resept (BOM) dəyəri xammalların Qiymətləndirmə Dəyəri / Qiymət Cədvəli Qiyməti / son satınalma qiymətinə əsasən avtomatik yenilənəcək."
Source Warehouses (Optional),Mənbə Anbarları (İstəyə bağlı)
"System will pickup the materials from the selected warehouses. If not specified, system will create material request for purchase.","Sistem materialları seçilmiş anbarlardan götürəcək. Göstərilməzsə, sistem satınalma üçün material tələbi yaradacaq."
Lead Time,Çatdırılma Müddəti
PAN Details,PAN Təfərrüatları
Create Customer,Müştəri Yarat
Invoicing,Fakturalandırma
Enable Auto Invoicing,Avto Fakturalandırmanı Aktiv et
Send Membership Acknowledgement,Üzvlük Təsdiqi Göndər
Send Invoice with Email,Fakturanı E-poçtla Göndər
Membership Print Format,Üzvlük Çap Formatı
Invoice Print Format,Faktura Çap Formatı
Revoke <Key></Key>,Ləğv et <Key></Key>
You can learn more about memberships in the manual.,Üzvlük haqqında daha ətraflı təlimatda öyrənə bilərsiniz.
ERPNext Docs,ERPNext Sənədləri
Regenerate Webhook Secret,Webhook Məxviliyini Yenidən Yarat
Generate Webhook Secret,Webhook Məxviliyi Yarat
Copy Webhook URL,Webhook URL-ni Kopyala
Linked Item,Əlaqəli Material
Feedback By,Rəy Bildirən
Manufacturing Section,İstehsalat Bölməsi
"By default, the Customer Name is set as per the Full Name entered. If you want Customers to be named by a","Standart olaraq, Müştəri Adı daxil edilmiş Tam Ada uyğun təyin edilir. Əgər Müştərilərin başqa cür adlandırılmasını istəyirsinizsə"
Configure the default Price List when creating a new Sales transaction. Item prices will be fetched from this Price List,"Yeni Satış əməliyyatı yaradarkən standart Qiymət Cədvəlini konfiqurasiya edin. Material qiymətləri bu Qiymət Cədvəlindən götürüləcək."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Sales Invoice or Delivery Note without creating a Sales Order first. This configuration can be overridden for a particular Customer by enabling the 'Allow Sales Invoice Creation Without Sales Order' checkbox in the Customer master.","Bu seçim 'Bəli' kimi konfiqurasiya edilərsə, ERPNext əvvəlcə Satış Sifarişi yaratmadan Satış Fakturası və ya Çatdırılma Qaiməsi yaratmağınızın qarşısını alacaq. Bu konfiqurasiya, Müştəri kartında 'Satış Sifarişi Olmadan Satış Fakturası Yaradılmasına İcazə Ver' qutusunu işarələməklə konkret Müştəri üçün ləğv edilə bilər."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Sales Invoice without creating a Delivery Note first. This configuration can be overridden for a particular Customer by enabling the 'Allow Sales Invoice Creation Without Delivery Note' checkbox in the Customer master.","Bu seçim 'Bəli' kimi konfiqurasiya edilərsə, ERPNext əvvəlcə Çatdırılma Qaiməsi yaratmadan Satış Fakturası yaratmağınızın qarşısını alacaq. Bu konfiqurasiya, Müştəri kartında 'Çatdırılma Qaiməsi Olmadan Satış Fakturası Yaradılmasına İcazə Ver' qutusunu işarələməklə konkret Müştəri üçün ləğv edilə bilər."
Default Warehouse for Sales Return,Satış Qaytarmaları üçün Əsas Anbar
Default In Transit Warehouse,Əsas Transit Anbarı
Enable Perpetual Inventory For Non Stock Items,Stok Olmayan Məhsullar üçün Daimi İnventarizasiyanı Aktivləşdir
HRA Settings,HRA Parametrləri
Basic Component,Əsas Komponent
HRA Component,HRA Komponenti
Arrear Component,Borc Komponenti
Please enter the company name to confirm,Təsdiqləmək üçün zəhmət olmasa şirkət adını daxil edin
Quotation Lost Reason Detail,Kotirovkanın İtirilmə Səbəbi Təfərrüatı
Enable Variants,Variantları Aktivləşdir
Save Quotations as Draft,Kotirovkaları Qaralama kimi Saxla
Please Select a Customer,Zəhmət olmasa bir Müştəri Seçin
Against Delivery Note Item,Çatdırılma Qaiməsi Materialına Qarşı
Is Non GST,Qeyri-GST-dir
Image Description,Şəkil Təsviri
Transfer Status,Transfer Statusu
Track this Purchase Receipt against any Project,Bu Satınalma Qəbzini hər hansı bir Layihəyə qarşı izlə
Please Select a Supplier,Zəhmət olmasa bir Təchizatçı Seçin
Add to Transit,Transite Əlavə et
Set Basic Rate Manually,Əsas Qiyməti Əl ilə Təyin et
